item_id,benchmark,condition,selected_candidate_indices
herbench:FAM_196595,herbench,mdp3_8,"[5, 10, 21, 29, 31, 38, 44, 52]"
herbench:FAM_196595,herbench,plain_dpp_8,"[5, 10, 21, 29, 32, 38, 44, 52]"
herbench:FAM_205601,herbench,mdp3_8,"[1, 2, 12, 28, 36, 38, 59, 63]"
herbench:FAM_205601,herbench,plain_dpp_8,"[2, 28, 30, 36, 38, 59, 62, 63]"
herbench:FAM_218603,herbench,mdp3_8,"[1, 18, 23, 34, 47, 48, 51, 59]"
herbench:FAM_218603,herbench,plain_dpp_8,"[1, 5, 23, 47, 48, 50, 51, 59]"
herbench:FAM_242612,herbench,mdp3_8,"[0, 4, 13, 19, 29, 42, 61, 63]"
herbench:FAM_242612,herbench,plain_dpp_8,"[0, 4, 8, 13, 19, 42, 49, 63]"
herbench:FAM_265,herbench,mdp3_8,"[4, 7, 9, 22, 34, 39, 40, 50]"
herbench:FAM_265,herbench,plain_dpp_8,"[4, 9, 15, 22, 31, 39, 48, 49]"
herbench:FAM_269610,herbench,mdp3_8,"[8, 10, 11, 25, 29, 47, 52, 59]"
herbench:FAM_269610,herbench,plain_dpp_8,"[8, 10, 11, 18, 24, 47, 52, 59]"
herbench:FAM_276608,herbench,mdp3_8,"[1, 10, 16, 21, 35, 36, 41, 59]"
herbench:FAM_276608,herbench,plain_dpp_8,"[0, 1, 16, 31, 35, 41, 55, 60]"
herbench:FAM_290620,herbench,mdp3_8,"[2, 3, 18, 23, 25, 49, 61, 62]"
herbench:FAM_290620,herbench,plain_dpp_8,"[2, 3, 7, 18, 23, 25, 49, 62]"
herbench:FAM_306677,herbench,mdp3_8,"[0, 4, 17, 19, 29, 43, 53, 61]"
herbench:FAM_306677,herbench,plain_dpp_8,"[8, 17, 19, 27, 29, 33, 43, 53]"
herbench:FAM_307682,herbench,mdp3_8,"[2, 12, 13, 14, 21, 28, 37, 59]"
herbench:FAM_307682,herbench,plain_dpp_8,"[2, 9, 12, 13, 14, 21, 28, 42]"
herbench:FAM_309784,herbench,mdp3_8,"[9, 12, 21, 29, 37, 42, 52, 57]"
herbench:FAM_309784,herbench,plain_dpp_8,"[2, 9, 14, 21, 28, 29, 37, 42]"
herbench:FAM_314685,herbench,mdp3_8,"[3, 4, 14, 26, 45, 52, 55, 60]"
herbench:FAM_314685,herbench,plain_dpp_8,"[3, 4, 17, 26, 45, 52, 60, 61]"
herbench:FAM_317678,herbench,mdp3_8,"[1, 3, 17, 28, 36, 38, 59, 63]"
herbench:FAM_317678,herbench,plain_dpp_8,"[3, 28, 30, 36, 38, 59, 62, 63]"
herbench:FAM_320737,herbench,mdp3_8,"[1, 2, 18, 20, 33, 46, 48, 60]"
herbench:FAM_320737,herbench,plain_dpp_8,"[4, 7, 18, 20, 34, 40, 46, 48]"
herbench:FAM_324687,herbench,mdp3_8,"[1, 4, 8, 13, 30, 40, 58, 63]"
herbench:FAM_324687,herbench,plain_dpp_8,"[1, 4, 8, 13, 26, 30, 59, 63]"
herbench:FAM_328841,herbench,mdp3_8,"[1, 3, 4, 26, 44, 45, 52, 60]"
herbench:FAM_328841,herbench,plain_dpp_8,"[3, 4, 11, 14, 26, 45, 52, 60]"
herbench:FAM_342760,herbench,mdp3_8,"[7, 15, 23, 26, 30, 55, 58, 61]"
herbench:FAM_342760,herbench,plain_dpp_8,"[7, 15, 23, 26, 44, 52, 55, 58]"
herbench:FAM_346701,herbench,mdp3_8,"[2, 6, 15, 27, 38, 42, 56, 62]"
herbench:FAM_346701,herbench,plain_dpp_8,"[2, 6, 15, 25, 27, 38, 42, 56]"
herbench:FAM_348735,herbench,mdp3_8,"[6, 8, 18, 24, 52, 55, 58, 59]"
herbench:FAM_348735,herbench,plain_dpp_8,"[6, 8, 24, 33, 52, 55, 58, 59]"
herbench:FAM_350758,herbench,mdp3_8,"[0, 17, 28, 30, 36, 38, 59, 63]"
herbench:FAM_350758,herbench,plain_dpp_8,"[2, 17, 28, 30, 36, 59, 62, 63]"
herbench:FAM_351810,herbench,mdp3_8,"[1, 2, 12, 28, 36, 39, 59, 63]"
herbench:FAM_351810,herbench,plain_dpp_8,"[0, 12, 28, 30, 36, 38, 59, 63]"
herbench:FAM_352862,herbench,mdp3_8,"[1, 2, 16, 28, 36, 39, 59, 63]"
herbench:FAM_352862,herbench,plain_dpp_8,"[0, 2, 28, 36, 40, 59, 62, 63]"
herbench:FAM_353692,herbench,mdp3_8,"[2, 3, 18, 25, 31, 42, 55, 61]"
herbench:FAM_353692,herbench,plain_dpp_8,"[0, 2, 3, 18, 20, 25, 31, 55]"
herbench:FAM_354756,herbench,mdp3_8,"[2, 18, 20, 23, 25, 31, 37, 42]"
herbench:FAM_354756,herbench,plain_dpp_8,"[2, 18, 20, 25, 31, 37, 42, 55]"
herbench:FAM_356859,herbench,mdp3_8,"[2, 3, 18, 23, 25, 31, 42, 61]"
herbench:FAM_356859,herbench,plain_dpp_8,"[2, 3, 18, 20, 23, 25, 31, 55]"
herbench:FAM_359762,herbench,mdp3_8,"[3, 6, 10, 11, 13, 44, 55, 62]"
herbench:FAM_359762,herbench,plain_dpp_8,"[3, 10, 11, 13, 18, 44, 55, 62]"
herbench:FAM_360854,herbench,mdp3_8,"[5, 9, 15, 28, 30, 42, 44, 52]"
herbench:FAM_360854,herbench,plain_dpp_8,"[9, 10, 15, 30, 40, 42, 44, 53]"
herbench:FAM_366874,herbench,mdp3_8,"[5, 10, 14, 23, 32, 43, 52, 54]"
herbench:FAM_366874,herbench,plain_dpp_8,"[5, 10, 21, 23, 32, 43, 52, 54]"
herbench:FAM_371890,herbench,mdp3_8,"[0, 1, 10, 13, 31, 35, 36, 41]"
herbench:FAM_371890,herbench,plain_dpp_8,"[0, 1, 10, 13, 24, 31, 51, 60]"
herbench:FAM_375172,herbench,mdp3_8,"[3, 5, 21, 23, 34, 50, 55, 57]"
herbench:FAM_375172,herbench,plain_dpp_8,"[3, 11, 21, 23, 34, 50, 52, 56]"
herbench:FAM_380398,herbench,mdp3_8,"[2, 4, 5, 9, 21, 33, 47, 63]"
herbench:FAM_380398,herbench,plain_dpp_8,"[2, 4, 5, 21, 25, 47, 48, 63]"
herbench:FAM_381485,herbench,mdp3_8,"[4, 5, 14, 21, 33, 47, 48, 63]"
herbench:FAM_381485,herbench,plain_dpp_8,"[4, 5, 21, 25, 33, 47, 48, 62]"
herbench:FAM_391574,herbench,mdp3_8,"[1, 12, 24, 26, 30, 37, 42, 63]"
herbench:FAM_391574,herbench,plain_dpp_8,"[1, 4, 26, 30, 35, 37, 42, 63]"
herbench:FAM_403440,herbench,mdp3_8,"[4, 5, 15, 21, 32, 47, 48, 63]"
herbench:FAM_403440,herbench,plain_dpp_8,"[0, 4, 5, 15, 21, 29, 47, 48]"
herbench:FAM_405492,herbench,mdp3_8,"[3, 10, 12, 24, 31, 33, 38, 39]"
herbench:FAM_405492,herbench,plain_dpp_8,"[3, 7, 10, 12, 28, 31, 38, 39]"
herbench:FAM_408050,herbench,mdp3_8,"[7, 10, 18, 21, 33, 34, 49, 63]"
herbench:FAM_408050,herbench,plain_dpp_8,"[7, 10, 17, 18, 21, 34, 49, 63]"
herbench:FAM_415572,herbench,mdp3_8,"[6, 8, 11, 18, 24, 52, 58, 59]"
herbench:FAM_415572,herbench,plain_dpp_8,"[4, 8, 11, 18, 24, 33, 52, 58]"
herbench:FAM_418441,herbench,mdp3_8,"[1, 3, 7, 8, 36, 37, 39, 54]"
herbench:FAM_418441,herbench,plain_dpp_8,"[1, 3, 7, 8, 36, 37, 39, 54]"
herbench:FAM_421601,herbench,mdp3_8,"[1, 2, 14, 15, 39, 43, 45, 58]"
herbench:FAM_421601,herbench,plain_dpp_8,"[1, 2, 14, 15, 39, 43, 45, 58]"
herbench:FAM_424335,herbench,mdp3_8,"[2, 6, 9, 16, 20, 47, 57, 60]"
herbench:FAM_424335,herbench,plain_dpp_8,"[2, 7, 9, 20, 38, 48, 57, 60]"
herbench:FAM_424820,herbench,mdp3_8,"[0, 4, 5, 19, 28, 42, 59, 61]"
herbench:FAM_424820,herbench,plain_dpp_8,"[0, 4, 5, 19, 42, 45, 58, 63]"
herbench:FAM_425735,herbench,mdp3_8,"[3, 14, 16, 24, 37, 47, 49, 60]"
herbench:FAM_425735,herbench,plain_dpp_8,"[3, 14, 16, 24, 47, 53, 60, 61]"
herbench:FAM_426540,herbench,mdp3_8,"[2, 4, 15, 18, 36, 41, 44, 58]"
herbench:FAM_426540,herbench,plain_dpp_8,"[2, 4, 15, 18, 36, 41, 44, 57]"
herbench:FAM_428599,herbench,mdp3_8,"[2, 9, 16, 21, 22, 38, 47, 60]"
herbench:FAM_428599,herbench,plain_dpp_8,"[2, 5, 9, 16, 21, 22, 38, 58]"
herbench:FAM_429104,herbench,mdp3_8,"[2, 5, 7, 9, 18, 32, 38, 60]"
herbench:FAM_429104,herbench,plain_dpp_8,"[5, 7, 9, 22, 38, 42, 58, 60]"
herbench:FAM_429589,herbench,mdp3_8,"[5, 10, 14, 23, 32, 52, 54, 62]"
herbench:FAM_429589,herbench,plain_dpp_8,"[5, 10, 14, 23, 27, 32, 52, 54]"
herbench:FAM_430560,herbench,mdp3_8,"[5, 7, 14, 21, 31, 36, 43, 62]"
herbench:FAM_430560,herbench,plain_dpp_8,"[5, 7, 11, 14, 27, 31, 36, 43]"
herbench:FAM_431804,herbench,mdp3_8,"[3, 16, 37, 47, 49, 53, 60, 61]"
herbench:FAM_431804,herbench,plain_dpp_8,"[3, 16, 24, 47, 49, 53, 60, 61]"
herbench:FAM_432650,herbench,mdp3_8,"[0, 5, 18, 21, 34, 50, 52, 59]"
herbench:FAM_432650,herbench,plain_dpp_8,"[6, 21, 31, 34, 43, 50, 52, 56]"
herbench:FAM_436488,herbench,mdp3_8,"[2, 5, 8, 19, 28, 36, 37, 60]"
herbench:FAM_436488,herbench,plain_dpp_8,"[3, 7, 8, 19, 28, 36, 37, 54]"
herbench:FAM_436530,herbench,mdp3_8,"[11, 23, 26, 30, 47, 49, 55, 58]"
herbench:FAM_436530,herbench,plain_dpp_8,"[11, 23, 26, 40, 50, 52, 55, 58]"
herbench:FAM_436531,herbench,mdp3_8,"[10, 23, 26, 28, 47, 49, 55, 58]"
herbench:FAM_436531,herbench,plain_dpp_8,"[10, 25, 26, 42, 47, 49, 55, 58]"
herbench:FAM_436536,herbench,mdp3_8,"[3, 23, 27, 34, 45, 48, 53, 55]"
herbench:FAM_436536,herbench,plain_dpp_8,"[3, 23, 27, 34, 45, 48, 53, 55]"
herbench:FAM_436537,herbench,mdp3_8,"[2, 15, 17, 23, 36, 44, 45, 54]"
herbench:FAM_436537,herbench,plain_dpp_8,"[2, 15, 23, 25, 36, 39, 44, 57]"
herbench:FAM_436540,herbench,mdp3_8,"[1, 5, 14, 20, 31, 39, 46, 58]"
herbench:FAM_436540,herbench,plain_dpp_8,"[1, 5, 14, 31, 32, 39, 46, 58]"
herbench:FAM_436542,herbench,mdp3_8,"[10, 14, 15, 26, 31, 38, 56, 62]"
herbench:FAM_436542,herbench,plain_dpp_8,"[3, 10, 14, 15, 26, 31, 44, 56]"
herbench:FAM_436543,herbench,mdp3_8,"[1, 13, 17, 22, 31, 35, 40, 45]"
herbench:FAM_436543,herbench,plain_dpp_8,"[1, 13, 17, 35, 40, 45, 50, 60]"
herbench:FAM_436544,herbench,mdp3_8,"[5, 19, 29, 38, 47, 56, 57, 60]"
herbench:FAM_436544,herbench,plain_dpp_8,"[5, 19, 32, 38, 47, 56, 57, 60]"
herbench:FAM_436545,herbench,mdp3_8,"[0, 3, 14, 17, 24, 43, 44, 62]"
herbench:FAM_436545,herbench,plain_dpp_8,"[0, 3, 10, 13, 14, 17, 24, 44]"
herbench:FAM_436546,herbench,mdp3_8,"[18, 23, 32, 47, 48, 50, 51, 61]"
herbench:FAM_436546,herbench,plain_dpp_8,"[5, 23, 41, 43, 47, 50, 51, 61]"
herbench:FAM_436547,herbench,mdp3_8,"[2, 11, 18, 21, 23, 31, 49, 61]"
herbench:FAM_436547,herbench,plain_dpp_8,"[2, 11, 18, 23, 28, 31, 49, 61]"
herbench:FAM_436548,herbench,mdp3_8,"[2, 11, 28, 30, 31, 37, 43, 61]"
herbench:FAM_436548,herbench,plain_dpp_8,"[2, 11, 28, 30, 31, 37, 43, 61]"
herbench:FAM_436549,herbench,mdp3_8,"[1, 13, 27, 30, 40, 43, 62, 63]"
herbench:FAM_436549,herbench,plain_dpp_8,"[1, 8, 27, 30, 35, 37, 43, 63]"
herbench:FAM_528,herbench,mdp3_8,"[8, 23, 34, 47, 48, 50, 51, 58]"
herbench:FAM_528,herbench,plain_dpp_8,"[5, 9, 23, 47, 48, 50, 51, 58]"
herbench:FAM_535,herbench,mdp3_8,"[8, 23, 36, 47, 48, 50, 51, 59]"
herbench:FAM_535,herbench,plain_dpp_8,"[9, 23, 41, 47, 48, 50, 51, 59]"
herbench:FAM_83573,herbench,mdp3_8,"[4, 9, 19, 35, 38, 56, 57, 60]"
herbench:FAM_83573,herbench,plain_dpp_8,"[4, 8, 19, 35, 38, 56, 57, 60]"
herbench:FAM_90573,herbench,mdp3_8,"[5, 7, 11, 27, 38, 45, 59, 62]"
herbench:FAM_90573,herbench,plain_dpp_8,"[0, 5, 7, 11, 15, 38, 42, 51]"
herbench:FOM_1065,herbench,mdp3_8,"[10, 18, 19, 20, 24, 49, 52, 62]"
herbench:FOM_1065,herbench,plain_dpp_8,"[8, 10, 18, 19, 20, 24, 34, 52]"
herbench:FOM_1430,herbench,mdp3_8,"[15, 25, 26, 30, 47, 57, 58, 60]"
herbench:FOM_1430,herbench,plain_dpp_8,"[0, 15, 25, 26, 47, 55, 57, 58]"
herbench:FOM_165588,herbench,mdp3_8,"[1, 9, 23, 41, 47, 50, 52, 61]"
herbench:FOM_165588,herbench,plain_dpp_8,"[1, 5, 23, 41, 47, 50, 52, 61]"
herbench:FOM_1672,herbench,mdp3_8,"[5, 6, 13, 42, 58, 60, 61, 62]"
herbench:FOM_1672,herbench,plain_dpp_8,"[0, 5, 13, 19, 20, 42, 58, 61]"
herbench:FOM_1676,herbench,mdp3_8,"[0, 5, 19, 28, 42, 58, 61, 62]"
herbench:FOM_1676,herbench,plain_dpp_8,"[0, 5, 19, 42, 45, 49, 58, 61]"
herbench:FOM_1678,herbench,mdp3_8,"[0, 5, 14, 19, 30, 42, 59, 62]"
herbench:FOM_1678,herbench,plain_dpp_8,"[0, 5, 19, 42, 49, 58, 59, 61]"
herbench:FOM_1722,herbench,mdp3_8,"[3, 12, 14, 30, 47, 56, 60, 61]"
herbench:FOM_1722,herbench,plain_dpp_8,"[12, 14, 24, 47, 56, 60, 61, 62]"
herbench:FOM_1723,herbench,mdp3_8,"[1, 3, 12, 24, 47, 53, 60, 61]"
herbench:FOM_1723,herbench,plain_dpp_8,"[1, 3, 12, 24, 47, 53, 60, 61]"
herbench:FOM_183599,herbench,mdp3_8,"[2, 5, 9, 14, 24, 29, 37, 57]"
herbench:FOM_183599,herbench,plain_dpp_8,"[2, 9, 13, 14, 21, 24, 29, 60]"
herbench:FOM_1845,herbench,mdp3_8,"[1, 3, 13, 31, 39, 45, 58, 63]"
herbench:FOM_1845,herbench,plain_dpp_8,"[1, 3, 13, 14, 31, 39, 45, 58]"
herbench:FOM_185595,herbench,mdp3_8,"[0, 1, 10, 11, 27, 33, 36, 37]"
herbench:FOM_185595,herbench,plain_dpp_8,"[1, 2, 3, 10, 27, 36, 37, 63]"
herbench:FOM_1869,herbench,mdp3_8,"[5, 16, 21, 22, 36, 50, 52, 55]"
herbench:FOM_1869,herbench,plain_dpp_8,"[5, 22, 23, 36, 50, 52, 55, 63]"
herbench:FOM_1887,herbench,mdp3_8,"[3, 11, 16, 27, 36, 39, 41, 60]"
herbench:FOM_1887,herbench,plain_dpp_8,"[2, 11, 16, 25, 27, 36, 39, 55]"
herbench:FOM_1888,herbench,mdp3_8,"[3, 14, 16, 22, 34, 36, 39, 54]"
herbench:FOM_1888,herbench,plain_dpp_8,"[3, 11, 14, 25, 36, 38, 39, 55]"
herbench:FOM_1934,herbench,mdp3_8,"[2, 3, 10, 18, 31, 41, 49, 58]"
herbench:FOM_1934,herbench,plain_dpp_8,"[2, 3, 10, 18, 27, 31, 45, 58]"
herbench:FOM_201606,herbench,mdp3_8,"[12, 18, 19, 25, 37, 47, 58, 63]"
herbench:FOM_201606,herbench,plain_dpp_8,"[5, 12, 18, 19, 25, 37, 47, 53]"
herbench:FOM_2058,herbench,mdp3_8,"[1, 2, 22, 24, 36, 37, 51, 60]"
herbench:FOM_2058,herbench,plain_dpp_8,"[1, 10, 13, 22, 24, 40, 51, 60]"
herbench:FOM_22,herbench,mdp3_8,"[6, 23, 25, 30, 36, 38, 44, 55]"
herbench:FOM_22,herbench,plain_dpp_8,"[6, 23, 25, 32, 36, 43, 45, 55]"
herbench:FOM_24,herbench,mdp3_8,"[5, 15, 23, 25, 30, 34, 44, 52]"
herbench:FOM_24,herbench,plain_dpp_8,"[5, 15, 23, 25, 32, 43, 45, 52]"
herbench:FOM_241591,herbench,mdp3_8,"[3, 4, 10, 30, 38, 42, 46, 58]"
herbench:FOM_241591,herbench,plain_dpp_8,"[3, 4, 10, 14, 30, 39, 53, 58]"
herbench:FOM_244716,herbench,mdp3_8,"[5, 10, 23, 29, 32, 43, 52, 54]"
herbench:FOM_244716,herbench,plain_dpp_8,"[5, 10, 23, 29, 32, 43, 45, 52]"
herbench:FOM_259,herbench,mdp3_8,"[2, 6, 9, 10, 31, 34, 39, 45]"
herbench:FOM_259,herbench,plain_dpp_8,"[2, 8, 9, 10, 31, 34, 39, 48]"
herbench:FOM_26,herbench,mdp3_8,"[6, 15, 23, 25, 29, 43, 44, 55]"
herbench:FOM_26,herbench,plain_dpp_8,"[15, 20, 23, 25, 31, 41, 45, 55]"
herbench:FOM_286622,herbench,mdp3_8,"[1, 3, 27, 31, 35, 41, 55, 59]"
herbench:FOM_286622,herbench,plain_dpp_8,"[1, 16, 27, 31, 41, 55, 59, 60]"
herbench:FOM_288,herbench,mdp3_8,"[9, 19, 29, 36, 39, 43, 47, 57]"
herbench:FOM_288,herbench,plain_dpp_8,"[9, 19, 36, 39, 43, 47, 57, 60]"
herbench:FOM_294624,herbench,mdp3_8,"[1, 2, 17, 28, 36, 38, 62, 63]"
herbench:FOM_294624,herbench,plain_dpp_8,"[2, 28, 30, 36, 39, 59, 62, 63]"
herbench:FOM_303629,herbench,mdp3_8,"[2, 10, 11, 18, 31, 34, 48, 61]"
herbench:FOM_303629,herbench,plain_dpp_8,"[2, 7, 10, 11, 18, 31, 34, 48]"
herbench:FOM_310630,herbench,mdp3_8,"[4, 8, 19, 29, 36, 39, 43, 50]"
herbench:FOM_310630,herbench,plain_dpp_8,"[4, 8, 16, 19, 29, 39, 50, 57]"
herbench:FOM_324787,herbench,mdp3_8,"[7, 8, 18, 25, 33, 52, 55, 59]"
herbench:FOM_324787,herbench,plain_dpp_8,"[8, 10, 24, 33, 52, 55, 58, 59]"
herbench:FOM_328741,herbench,mdp3_8,"[3, 5, 10, 14, 30, 42, 46, 58]"
herbench:FOM_328741,herbench,plain_dpp_8,"[3, 5, 10, 14, 30, 40, 42, 58]"
herbench:FOM_331794,herbench,mdp3_8,"[0, 1, 2, 25, 41, 44, 48, 57]"
herbench:FOM_331794,herbench,plain_dpp_8,"[1, 2, 22, 25, 41, 44, 48, 57]"
herbench:FOM_336297,herbench,mdp3_8,"[2, 9, 12, 16, 21, 31, 35, 38]"
herbench:FOM_336297,herbench,plain_dpp_8,"[2, 5, 9, 12, 16, 21, 31, 37]"
herbench:FOM_338284,herbench,mdp3_8,"[3, 10, 18, 40, 42, 44, 53, 58]"
herbench:FOM_338284,herbench,plain_dpp_8,"[3, 4, 10, 14, 30, 40, 53, 58]"
herbench:FOM_339493,herbench,mdp3_8,"[7, 8, 10, 25, 33, 36, 55, 59]"
herbench:FOM_339493,herbench,plain_dpp_8,"[8, 10, 25, 33, 52, 55, 58, 59]"
herbench:FOM_340388,herbench,mdp3_8,"[3, 4, 12, 26, 40, 45, 49, 60]"
herbench:FOM_340388,herbench,plain_dpp_8,"[3, 4, 7, 12, 26, 52, 55, 60]"
herbench:FOM_341489,herbench,mdp3_8,"[1, 2, 3, 4, 22, 52, 60, 63]"
herbench:FOM_341489,herbench,plain_dpp_8,"[1, 2, 3, 4, 22, 47, 52, 60]"
herbench:FOM_344747,herbench,mdp3_8,"[1, 8, 10, 17, 18, 33, 42, 49]"
herbench:FOM_344747,herbench,plain_dpp_8,"[1, 8, 10, 17, 18, 33, 42, 49]"
herbench:FOM_352394,herbench,mdp3_8,"[2, 3, 5, 44, 56, 58, 61, 62]"
herbench:FOM_352394,herbench,plain_dpp_8,"[0, 2, 3, 5, 34, 44, 53, 56]"
herbench:FOM_353500,herbench,mdp3_8,"[2, 3, 5, 44, 56, 58, 61, 62]"
herbench:FOM_353500,herbench,plain_dpp_8,"[2, 3, 5, 34, 44, 48, 53, 56]"
herbench:FOM_358351,herbench,mdp3_8,"[4, 18, 19, 22, 31, 50, 56, 57]"
herbench:FOM_358351,herbench,plain_dpp_8,"[4, 18, 19, 22, 31, 34, 50, 56]"
herbench:FOM_359402,herbench,mdp3_8,"[17, 18, 19, 34, 50, 56, 57, 61]"
herbench:FOM_359402,herbench,plain_dpp_8,"[17, 18, 19, 22, 34, 50, 55, 61]"
herbench:FOM_362056,herbench,mdp3_8,"[2, 6, 10, 15, 18, 49, 58, 62]"
herbench:FOM_362056,herbench,plain_dpp_8,"[2, 6, 10, 12, 15, 18, 58, 62]"
herbench:FOM_364360,herbench,mdp3_8,"[1, 2, 28, 35, 36, 38, 59, 63]"
herbench:FOM_364360,herbench,plain_dpp_8,"[0, 2, 28, 36, 39, 59, 62, 63]"
herbench:FOM_365509,herbench,mdp3_8,"[0, 2, 3, 23, 25, 54, 61, 63]"
herbench:FOM_365509,herbench,plain_dpp_8,"[2, 3, 7, 20, 23, 25, 62, 63]"
herbench:FOM_371411,herbench,mdp3_8,"[1, 2, 10, 33, 34, 42, 48, 58]"
herbench:FOM_371411,herbench,plain_dpp_8,"[2, 7, 10, 17, 20, 31, 34, 48]"
herbench:FOM_372462,herbench,mdp3_8,"[1, 2, 9, 11, 34, 39, 47, 48]"
herbench:FOM_372462,herbench,plain_dpp_8,"[2, 11, 31, 34, 38, 39, 47, 48]"
herbench:FOM_373503,herbench,mdp3_8,"[4, 18, 22, 31, 34, 50, 56, 57]"
herbench:FOM_373503,herbench,plain_dpp_8,"[4, 18, 22, 23, 31, 34, 50, 56]"
herbench:FOM_375357,herbench,mdp3_8,"[2, 4, 16, 19, 29, 43, 50, 57]"
herbench:FOM_375357,herbench,plain_dpp_8,"[2, 4, 9, 19, 29, 50, 57, 60]"
herbench:FOM_377216,herbench,mdp3_8,"[4, 10, 12, 24, 31, 38, 39, 40]"
herbench:FOM_377216,herbench,plain_dpp_8,"[4, 10, 12, 21, 24, 31, 37, 38]"
herbench:FOM_378,herbench,mdp3_8,"[7, 14, 20, 26, 38, 45, 56, 62]"
herbench:FOM_378,herbench,plain_dpp_8,"[5, 6, 7, 14, 20, 26, 29, 38]"
herbench:FOM_379862,herbench,mdp3_8,"[8, 10, 15, 17, 33, 34, 42, 49]"
herbench:FOM_379862,herbench,plain_dpp_8,"[7, 10, 17, 18, 33, 34, 42, 49]"
herbench:FOM_384513,herbench,mdp3_8,"[6, 10, 13, 31, 36, 44, 55, 62]"
herbench:FOM_384513,herbench,plain_dpp_8,"[6, 10, 13, 31, 36, 44, 55, 62]"
herbench:FOM_387729,herbench,mdp3_8,"[2, 14, 16, 25, 34, 36, 39, 60]"
herbench:FOM_387729,herbench,plain_dpp_8,"[2, 11, 14, 16, 25, 36, 39, 60]"
herbench:FOM_388695,herbench,mdp3_8,"[4, 18, 19, 22, 31, 50, 55, 57]"
herbench:FOM_388695,herbench,plain_dpp_8,"[4, 18, 19, 31, 34, 48, 50, 56]"
herbench:FOM_393304,herbench,mdp3_8,"[0, 5, 13, 19, 29, 42, 61, 62]"
herbench:FOM_393304,herbench,plain_dpp_8,"[0, 5, 13, 19, 29, 42, 58, 61]"
herbench:FOM_393858,herbench,mdp3_8,"[2, 6, 10, 15, 24, 38, 42, 62]"
herbench:FOM_393858,herbench,plain_dpp_8,"[2, 6, 10, 15, 26, 38, 42, 62]"
herbench:FOM_396392,herbench,mdp3_8,"[3, 6, 10, 13, 31, 44, 59, 61]"
herbench:FOM_396392,herbench,plain_dpp_8,"[3, 6, 10, 13, 31, 36, 44, 62]"
herbench:FOM_397434,herbench,mdp3_8,"[1, 4, 9, 12, 30, 31, 38, 39]"
herbench:FOM_397434,herbench,plain_dpp_8,"[1, 4, 9, 12, 25, 26, 30, 31]"
herbench:FOM_397974,herbench,mdp3_8,"[1, 23, 28, 47, 48, 50, 51, 61]"
herbench:FOM_397974,herbench,plain_dpp_8,"[1, 5, 41, 47, 50, 52, 58, 61]"
herbench:FOM_399941,herbench,mdp3_8,"[3, 11, 12, 31, 43, 44, 54, 58]"
herbench:FOM_399941,herbench,plain_dpp_8,"[1, 3, 11, 12, 31, 39, 43, 58]"
herbench:FOM_401481,herbench,mdp3_8,"[2, 3, 12, 15, 31, 38, 43, 58]"
herbench:FOM_401481,herbench,plain_dpp_8,"[1, 2, 3, 12, 15, 31, 39, 43]"
herbench:FOM_530,herbench,mdp3_8,"[3, 5, 23, 40, 47, 50, 51, 61]"
herbench:FOM_530,herbench,plain_dpp_8,"[3, 5, 23, 41, 47, 50, 52, 61]"
herbench:FOM_531,herbench,mdp3_8,"[9, 23, 28, 47, 48, 50, 51, 61]"
herbench:FOM_531,herbench,plain_dpp_8,"[9, 23, 32, 43, 47, 50, 51, 61]"
herbench:FOM_538,herbench,mdp3_8,"[0, 3, 9, 23, 40, 47, 50, 51]"
herbench:FOM_538,herbench,plain_dpp_8,"[0, 1, 3, 37, 41, 50, 52, 61]"
herbench:FOM_621,herbench,mdp3_8,"[1, 3, 5, 28, 42, 43, 60, 61]"
herbench:FOM_621,herbench,plain_dpp_8,"[1, 16, 28, 42, 43, 49, 60, 61]"
herbench:FOM_623,herbench,mdp3_8,"[3, 5, 23, 31, 43, 49, 60, 61]"
herbench:FOM_623,herbench,plain_dpp_8,"[1, 3, 11, 16, 18, 31, 55, 60]"
herbench:FOM_626,herbench,mdp3_8,"[1, 5, 11, 12, 18, 33, 54, 60]"
herbench:FOM_626,herbench,plain_dpp_8,"[1, 2, 5, 11, 12, 18, 28, 60]"
herbench:FOM_671,herbench,mdp3_8,"[11, 12, 14, 17, 32, 35, 59, 63]"
herbench:FOM_671,herbench,plain_dpp_8,"[11, 14, 17, 26, 30, 35, 59, 63]"
herbench:FOM_674,herbench,mdp3_8,"[1, 2, 12, 17, 33, 35, 59, 63]"
herbench:FOM_674,herbench,plain_dpp_8,"[1, 2, 17, 29, 32, 35, 59, 63]"
herbench:FOM_829,herbench,mdp3_8,"[2, 13, 14, 21, 24, 28, 37, 60]"
herbench:FOM_829,herbench,plain_dpp_8,"[9, 13, 14, 21, 24, 28, 37, 58]"
herbench:FOM_845,herbench,mdp3_8,"[1, 7, 11, 29, 36, 37, 51, 54]"
herbench:FOM_845,herbench,plain_dpp_8,"[1, 7, 28, 36, 37, 39, 43, 54]"
herbench:FOM_848,herbench,mdp3_8,"[7, 8, 9, 30, 32, 36, 37, 55]"
herbench:FOM_848,herbench,plain_dpp_8,"[7, 8, 19, 30, 32, 36, 37, 55]"
herbench:FOM_8982,herbench,mdp3_8,"[1, 3, 4, 26, 44, 45, 47, 52]"
herbench:FOM_8982,herbench,plain_dpp_8,"[3, 4, 7, 12, 26, 45, 47, 52]"
