item_id,benchmark,condition,selected_candidate_indices
nextgqa:3205604574:0,nextgqa,mdp3_8,"[8, 14, 25, 29, 37, 41, 52, 57]"
nextgqa:3205604574:0,nextgqa,plain_dpp_8,"[0, 7, 25, 29, 37, 41, 52, 57]"
nextgqa:3205604574:6,nextgqa,mdp3_8,"[0, 7, 9, 26, 29, 37, 41, 44]"
nextgqa:3205604574:6,nextgqa,plain_dpp_8,"[0, 8, 10, 26, 29, 37, 41, 44]"
nextgqa:3210170020:2,nextgqa,mdp3_8,"[0, 4, 8, 21, 25, 29, 31, 61]"
nextgqa:3210170020:2,nextgqa,plain_dpp_8,"[0, 4, 8, 10, 21, 25, 28, 45]"
nextgqa:3216757365:0,nextgqa,mdp3_8,"[6, 9, 47, 48, 49, 56, 61, 62]"
nextgqa:3216757365:0,nextgqa,plain_dpp_8,"[0, 6, 9, 47, 48, 49, 61, 62]"
nextgqa:3216757365:6,nextgqa,mdp3_8,"[6, 9, 27, 49, 50, 55, 61, 62]"
nextgqa:3216757365:6,nextgqa,plain_dpp_8,"[9, 27, 45, 47, 49, 51, 61, 62]"
nextgqa:3216757365:7,nextgqa,mdp3_8,"[5, 11, 27, 44, 46, 49, 50, 62]"
nextgqa:3216757365:7,nextgqa,plain_dpp_8,"[11, 27, 45, 46, 47, 49, 61, 62]"
nextgqa:3223951946:1,nextgqa,mdp3_8,"[1, 3, 24, 30, 34, 48, 59, 62]"
nextgqa:3223951946:1,nextgqa,plain_dpp_8,"[1, 17, 30, 34, 48, 53, 59, 62]"
nextgqa:3223951946:2,nextgqa,mdp3_8,"[1, 8, 12, 30, 34, 48, 50, 60]"
nextgqa:3223951946:2,nextgqa,plain_dpp_8,"[1, 6, 8, 12, 30, 34, 48, 60]"
nextgqa:3255908815:4,nextgqa,mdp3_8,"[9, 28, 30, 36, 40, 41, 42, 49]"
nextgqa:3255908815:4,nextgqa,plain_dpp_8,"[9, 33, 36, 40, 41, 42, 49, 54]"
nextgqa:3294811247:2,nextgqa,mdp3_8,"[0, 7, 13, 15, 28, 31, 44, 55]"
nextgqa:3294811247:2,nextgqa,plain_dpp_8,"[0, 7, 13, 15, 28, 31, 55, 57]"
nextgqa:3305288577:7,nextgqa,mdp3_8,"[0, 3, 4, 12, 30, 39, 61, 63]"
nextgqa:3305288577:7,nextgqa,plain_dpp_8,"[1, 3, 4, 12, 29, 34, 39, 63]"
nextgqa:3312292397:6,nextgqa,mdp3_8,"[0, 2, 13, 14, 37, 43, 56, 60]"
nextgqa:3312292397:6,nextgqa,plain_dpp_8,"[2, 13, 14, 25, 35, 37, 55, 60]"
nextgqa:3312292397:8,nextgqa,mdp3_8,"[0, 13, 14, 21, 25, 38, 56, 60]"
nextgqa:3312292397:8,nextgqa,plain_dpp_8,"[3, 7, 14, 21, 25, 38, 56, 60]"
nextgqa:3329878386:5,nextgqa,mdp3_8,"[12, 13, 14, 19, 23, 31, 44, 55]"
nextgqa:3329878386:5,nextgqa,plain_dpp_8,"[12, 13, 14, 17, 23, 33, 34, 56]"
nextgqa:3332953908:1,nextgqa,mdp3_8,"[8, 9, 16, 36, 50, 53, 56, 63]"
nextgqa:3332953908:1,nextgqa,plain_dpp_8,"[9, 16, 21, 40, 50, 53, 56, 63]"
nextgqa:3350068648:9,nextgqa,mdp3_8,"[0, 9, 20, 26, 47, 60, 62, 63]"
nextgqa:3350068648:9,nextgqa,plain_dpp_8,"[0, 9, 20, 26, 47, 52, 62, 63]"
nextgqa:3360208610:2,nextgqa,mdp3_8,"[0, 9, 41, 43, 44, 45, 62, 63]"
nextgqa:3360208610:2,nextgqa,plain_dpp_8,"[0, 9, 23, 41, 44, 45, 62, 63]"
nextgqa:3384417792:4,nextgqa,mdp3_8,"[7, 22, 24, 25, 34, 38, 46, 61]"
nextgqa:3384417792:4,nextgqa,plain_dpp_8,"[2, 7, 22, 24, 25, 38, 46, 61]"
nextgqa:3404210548:2,nextgqa,mdp3_8,"[9, 28, 31, 34, 37, 40, 43, 53]"
nextgqa:3404210548:2,nextgqa,plain_dpp_8,"[9, 30, 32, 34, 37, 40, 43, 53]"
nextgqa:3416303524:4,nextgqa,mdp3_8,"[0, 10, 22, 24, 31, 40, 49, 61]"
nextgqa:3416303524:4,nextgqa,plain_dpp_8,"[8, 24, 31, 40, 41, 42, 49, 61]"
nextgqa:3425409935:0,nextgqa,mdp3_8,"[3, 16, 24, 31, 42, 57, 59, 62]"
nextgqa:3425409935:0,nextgqa,plain_dpp_8,"[2, 15, 31, 42, 57, 59, 62, 63]"
nextgqa:3426605205:2,nextgqa,mdp3_8,"[7, 23, 27, 29, 31, 34, 39, 62]"
nextgqa:3426605205:2,nextgqa,plain_dpp_8,"[7, 23, 27, 28, 29, 31, 39, 62]"
nextgqa:3439955661:2,nextgqa,mdp3_8,"[0, 3, 20, 23, 30, 33, 49, 61]"
nextgqa:3439955661:2,nextgqa,plain_dpp_8,"[0, 3, 20, 23, 30, 33, 42, 61]"
nextgqa:3440542069:6,nextgqa,mdp3_8,"[6, 8, 27, 30, 36, 41, 59, 63]"
nextgqa:3440542069:6,nextgqa,plain_dpp_8,"[0, 31, 32, 35, 41, 56, 59, 63]"
nextgqa:3459862895:7,nextgqa,mdp3_8,"[0, 4, 9, 21, 32, 35, 49, 53]"
nextgqa:3459862895:7,nextgqa,plain_dpp_8,"[4, 13, 21, 36, 40, 49, 53, 62]"
nextgqa:3477094374:3,nextgqa,mdp3_8,"[5, 14, 22, 31, 41, 43, 46, 61]"
nextgqa:3477094374:3,nextgqa,plain_dpp_8,"[0, 5, 22, 29, 31, 41, 43, 61]"
nextgqa:3485555298:1,nextgqa,mdp3_8,"[0, 16, 29, 42, 50, 58, 60, 63]"
nextgqa:3485555298:1,nextgqa,plain_dpp_8,"[0, 16, 29, 42, 48, 58, 59, 63]"
nextgqa:3491310026:1,nextgqa,mdp3_8,"[0, 13, 27, 30, 36, 49, 50, 58]"
nextgqa:3491310026:1,nextgqa,plain_dpp_8,"[0, 9, 22, 27, 32, 42, 49, 50]"
nextgqa:3491310026:2,nextgqa,mdp3_8,"[12, 25, 27, 30, 31, 32, 50, 58]"
nextgqa:3491310026:2,nextgqa,plain_dpp_8,"[0, 9, 25, 27, 31, 32, 39, 50]"
nextgqa:3495630576:3,nextgqa,mdp3_8,"[4, 31, 32, 35, 50, 56, 58, 60]"
nextgqa:3495630576:3,nextgqa,plain_dpp_8,"[31, 32, 35, 45, 53, 56, 58, 60]"
nextgqa:3510222236:3,nextgqa,mdp3_8,"[3, 16, 24, 32, 41, 43, 49, 56]"
nextgqa:3510222236:3,nextgqa,plain_dpp_8,"[3, 16, 23, 33, 43, 49, 56, 58]"
nextgqa:3516935615:1,nextgqa,mdp3_8,"[0, 9, 24, 28, 36, 47, 53, 62]"
nextgqa:3516935615:1,nextgqa,plain_dpp_8,"[0, 9, 12, 27, 28, 36, 43, 47]"
nextgqa:3516935615:4,nextgqa,mdp3_8,"[0, 15, 20, 24, 28, 37, 58, 62]"
nextgqa:3516935615:4,nextgqa,plain_dpp_8,"[0, 15, 20, 24, 35, 38, 47, 58]"
nextgqa:3524009829:0,nextgqa,mdp3_8,"[3, 18, 20, 32, 42, 60, 61, 62]"
nextgqa:3524009829:0,nextgqa,plain_dpp_8,"[3, 15, 18, 20, 32, 42, 60, 61]"
nextgqa:3524009829:2,nextgqa,mdp3_8,"[3, 17, 20, 32, 42, 58, 60, 62]"
nextgqa:3524009829:2,nextgqa,plain_dpp_8,"[3, 15, 17, 20, 32, 42, 60, 62]"
nextgqa:3524009829:4,nextgqa,mdp3_8,"[3, 17, 20, 29, 42, 45, 60, 62]"
nextgqa:3524009829:4,nextgqa,plain_dpp_8,"[3, 17, 20, 26, 42, 55, 60, 62]"
nextgqa:3540508501:8,nextgqa,mdp3_8,"[0, 7, 18, 29, 34, 51, 62, 63]"
nextgqa:3540508501:8,nextgqa,plain_dpp_8,"[0, 7, 18, 29, 34, 50, 62, 63]"
nextgqa:3557601110:10,nextgqa,mdp3_8,"[5, 15, 44, 46, 50, 52, 58, 62]"
nextgqa:3557601110:10,nextgqa,plain_dpp_8,"[4, 15, 44, 46, 50, 52, 58, 62]"
nextgqa:3557601110:6,nextgqa,mdp3_8,"[5, 15, 42, 46, 50, 52, 58, 62]"
nextgqa:3557601110:6,nextgqa,plain_dpp_8,"[5, 15, 42, 46, 50, 52, 58, 62]"
nextgqa:3561135916:3,nextgqa,mdp3_8,"[25, 28, 31, 33, 35, 43, 54, 57]"
nextgqa:3561135916:3,nextgqa,plain_dpp_8,"[25, 33, 35, 38, 43, 54, 57, 60]"
nextgqa:3575108079:1,nextgqa,mdp3_8,"[0, 5, 8, 9, 20, 35, 36, 37]"
nextgqa:3575108079:1,nextgqa,plain_dpp_8,"[4, 5, 7, 8, 9, 20, 36, 37]"
nextgqa:3579030253:11,nextgqa,mdp3_8,"[5, 17, 23, 25, 30, 31, 32, 60]"
nextgqa:3579030253:11,nextgqa,plain_dpp_8,"[3, 5, 17, 23, 25, 29, 30, 31]"
nextgqa:3579030253:9,nextgqa,mdp3_8,"[15, 17, 23, 25, 29, 35, 39, 43]"
nextgqa:3579030253:9,nextgqa,plain_dpp_8,"[5, 15, 17, 23, 25, 29, 31, 36]"
nextgqa:3593365697:7,nextgqa,mdp3_8,"[5, 18, 19, 26, 36, 50, 61, 62]"
nextgqa:3593365697:7,nextgqa,plain_dpp_8,"[3, 6, 20, 24, 34, 40, 50, 61]"
nextgqa:3599210242:6,nextgqa,mdp3_8,"[5, 18, 19, 21, 26, 31, 39, 51]"
nextgqa:3599210242:6,nextgqa,plain_dpp_8,"[5, 18, 19, 21, 26, 31, 39, 63]"
nextgqa:3606510307:5,nextgqa,mdp3_8,"[1, 8, 17, 19, 37, 43, 48, 60]"
nextgqa:3606510307:5,nextgqa,plain_dpp_8,"[0, 8, 17, 19, 20, 37, 47, 62]"
nextgqa:3608098943:7,nextgqa,mdp3_8,"[7, 12, 18, 19, 30, 51, 53, 63]"
nextgqa:3608098943:7,nextgqa,plain_dpp_8,"[12, 16, 18, 19, 48, 51, 54, 63]"
nextgqa:3615527856:0,nextgqa,mdp3_8,"[0, 3, 18, 31, 42, 52, 56, 58]"
nextgqa:3615527856:0,nextgqa,plain_dpp_8,"[0, 14, 31, 42, 51, 52, 56, 58]"
nextgqa:3621121750:1,nextgqa,mdp3_8,"[0, 7, 22, 28, 37, 48, 53, 63]"
nextgqa:3621121750:1,nextgqa,plain_dpp_8,"[0, 1, 7, 48, 49, 53, 60, 63]"
nextgqa:3623844354:5,nextgqa,mdp3_8,"[1, 3, 23, 26, 28, 29, 48, 51]"
nextgqa:3623844354:5,nextgqa,plain_dpp_8,"[1, 3, 23, 24, 26, 28, 29, 63]"
nextgqa:3625960287:10,nextgqa,mdp3_8,"[4, 14, 19, 24, 30, 51, 57, 63]"
nextgqa:3625960287:10,nextgqa,plain_dpp_8,"[4, 14, 24, 30, 52, 57, 59, 63]"
nextgqa:3625960287:8,nextgqa,mdp3_8,"[0, 4, 14, 19, 30, 44, 57, 63]"
nextgqa:3625960287:8,nextgqa,plain_dpp_8,"[0, 4, 6, 9, 14, 30, 52, 63]"
nextgqa:3626207014:6,nextgqa,mdp3_8,"[1, 19, 25, 28, 33, 39, 46, 58]"
nextgqa:3626207014:6,nextgqa,plain_dpp_8,"[1, 17, 18, 22, 34, 41, 46, 58]"
nextgqa:3628972520:2,nextgqa,mdp3_8,"[0, 1, 3, 8, 22, 39, 59, 63]"
nextgqa:3628972520:2,nextgqa,plain_dpp_8,"[0, 1, 3, 8, 44, 59, 61, 63]"
nextgqa:3631211612:0,nextgqa,mdp3_8,"[3, 7, 24, 39, 49, 57, 61, 63]"
nextgqa:3631211612:0,nextgqa,plain_dpp_8,"[3, 7, 8, 18, 24, 39, 57, 63]"
nextgqa:3631211612:3,nextgqa,mdp3_8,"[3, 7, 24, 39, 42, 56, 62, 63]"
nextgqa:3631211612:3,nextgqa,plain_dpp_8,"[3, 5, 7, 8, 24, 39, 56, 63]"
nextgqa:3653430541:5,nextgqa,mdp3_8,"[0, 20, 21, 26, 43, 44, 48, 53]"
nextgqa:3653430541:5,nextgqa,plain_dpp_8,"[3, 20, 26, 43, 44, 48, 51, 53]"
nextgqa:3655493767:1,nextgqa,mdp3_8,"[3, 19, 22, 23, 42, 50, 54, 56]"
nextgqa:3655493767:1,nextgqa,plain_dpp_8,"[3, 19, 20, 22, 23, 29, 50, 56]"
nextgqa:3659989604:1,nextgqa,mdp3_8,"[5, 20, 29, 32, 38, 46, 61, 63]"
nextgqa:3659989604:1,nextgqa,plain_dpp_8,"[4, 11, 28, 38, 44, 46, 59, 63]"
nextgqa:3666030640:4,nextgqa,mdp3_8,"[0, 3, 11, 20, 21, 28, 41, 51]"
nextgqa:3666030640:4,nextgqa,plain_dpp_8,"[0, 3, 8, 20, 21, 28, 41, 58]"
nextgqa:3672431760:1,nextgqa,mdp3_8,"[8, 18, 30, 42, 44, 47, 51, 58]"
nextgqa:3672431760:1,nextgqa,plain_dpp_8,"[10, 30, 42, 44, 47, 51, 58, 63]"
nextgqa:3672431760:3,nextgqa,mdp3_8,"[9, 10, 16, 22, 39, 44, 49, 58]"
nextgqa:3672431760:3,nextgqa,plain_dpp_8,"[9, 14, 22, 39, 44, 47, 58, 61]"
nextgqa:3672431760:8,nextgqa,mdp3_8,"[1, 8, 25, 38, 41, 49, 58, 61]"
nextgqa:3672431760:8,nextgqa,plain_dpp_8,"[9, 25, 39, 41, 47, 49, 58, 61]"
nextgqa:3685025683:3,nextgqa,mdp3_8,"[1, 5, 26, 28, 32, 35, 55, 62]"
nextgqa:3685025683:3,nextgqa,plain_dpp_8,"[1, 6, 26, 35, 42, 49, 55, 62]"
nextgqa:3697296215:6,nextgqa,mdp3_8,"[0, 13, 22, 32, 36, 40, 55, 57]"
nextgqa:3697296215:6,nextgqa,plain_dpp_8,"[1, 5, 17, 36, 40, 55, 57, 63]"
nextgqa:3701219945:6,nextgqa,mdp3_8,"[0, 19, 28, 37, 40, 48, 61, 62]"
nextgqa:3701219945:6,nextgqa,plain_dpp_8,"[14, 19, 35, 40, 48, 53, 61, 62]"
nextgqa:3701219945:9,nextgqa,mdp3_8,"[0, 19, 26, 31, 40, 48, 57, 61]"
nextgqa:3701219945:9,nextgqa,plain_dpp_8,"[0, 23, 26, 40, 48, 51, 57, 60]"
nextgqa:3705663920:3,nextgqa,mdp3_8,"[21, 22, 31, 57, 59, 60, 61, 63]"
nextgqa:3705663920:3,nextgqa,plain_dpp_8,"[21, 22, 31, 57, 59, 60, 61, 63]"
nextgqa:3705663920:8,nextgqa,mdp3_8,"[21, 23, 29, 32, 48, 58, 61, 63]"
nextgqa:3705663920:8,nextgqa,plain_dpp_8,"[21, 24, 26, 48, 57, 58, 61, 63]"
nextgqa:3728184329:5,nextgqa,mdp3_8,"[7, 24, 28, 29, 51, 57, 59, 61]"
nextgqa:3728184329:5,nextgqa,plain_dpp_8,"[6, 29, 33, 51, 57, 59, 61, 63]"
nextgqa:3739319683:0,nextgqa,mdp3_8,"[1, 3, 14, 15, 32, 38, 41, 54]"
nextgqa:3739319683:0,nextgqa,plain_dpp_8,"[1, 3, 14, 24, 38, 39, 41, 46]"
nextgqa:3740849151:1,nextgqa,mdp3_8,"[0, 6, 10, 22, 26, 48, 51, 57]"
nextgqa:3740849151:1,nextgqa,plain_dpp_8,"[0, 6, 9, 14, 22, 46, 51, 57]"
nextgqa:3751105478:2,nextgqa,mdp3_8,"[7, 19, 23, 25, 27, 44, 47, 54]"
nextgqa:3751105478:2,nextgqa,plain_dpp_8,"[2, 19, 23, 25, 47, 54, 57, 59]"
nextgqa:3759094243:0,nextgqa,mdp3_8,"[0, 1, 17, 20, 29, 33, 37, 39]"
nextgqa:3759094243:0,nextgqa,plain_dpp_8,"[0, 3, 17, 18, 37, 39, 58, 60]"
nextgqa:3765087719:1,nextgqa,mdp3_8,"[0, 1, 8, 18, 24, 25, 44, 55]"
nextgqa:3765087719:1,nextgqa,plain_dpp_8,"[0, 1, 8, 18, 24, 55, 60, 62]"
nextgqa:3769795457:2,nextgqa,mdp3_8,"[0, 16, 22, 28, 31, 32, 45, 60]"
nextgqa:3769795457:2,nextgqa,plain_dpp_8,"[9, 22, 28, 29, 32, 36, 45, 60]"
nextgqa:3804458046:0,nextgqa,mdp3_8,"[6, 8, 20, 25, 41, 47, 50, 60]"
nextgqa:3804458046:0,nextgqa,plain_dpp_8,"[6, 8, 16, 25, 35, 47, 50, 60]"
nextgqa:3804458046:2,nextgqa,mdp3_8,"[5, 16, 20, 35, 42, 47, 50, 51]"
nextgqa:3804458046:2,nextgqa,plain_dpp_8,"[3, 6, 36, 42, 47, 50, 51, 60]"
nextgqa:3835096097:3,nextgqa,mdp3_8,"[2, 8, 16, 25, 39, 43, 48, 62]"
nextgqa:3835096097:3,nextgqa,plain_dpp_8,"[6, 12, 16, 25, 39, 43, 48, 61]"
nextgqa:3835096097:7,nextgqa,mdp3_8,"[2, 8, 20, 25, 39, 43, 45, 62]"
nextgqa:3835096097:7,nextgqa,plain_dpp_8,"[6, 16, 25, 38, 39, 43, 45, 59]"
nextgqa:3842392593:8,nextgqa,mdp3_8,"[0, 17, 20, 25, 27, 36, 45, 63]"
nextgqa:3842392593:8,nextgqa,plain_dpp_8,"[0, 17, 20, 27, 55, 59, 60, 63]"
nextgqa:3896532533:2,nextgqa,mdp3_8,"[7, 18, 20, 27, 35, 38, 41, 52]"
nextgqa:3896532533:2,nextgqa,plain_dpp_8,"[0, 6, 20, 27, 33, 38, 41, 52]"
nextgqa:3900682951:1,nextgqa,mdp3_8,"[18, 31, 32, 35, 37, 41, 53, 57]"
nextgqa:3900682951:1,nextgqa,plain_dpp_8,"[18, 31, 32, 37, 41, 53, 57, 63]"
nextgqa:3932142423:9,nextgqa,mdp3_8,"[4, 5, 6, 17, 31, 35, 58, 63]"
nextgqa:3932142423:9,nextgqa,plain_dpp_8,"[4, 5, 6, 35, 41, 58, 61, 63]"
nextgqa:3992773451:2,nextgqa,mdp3_8,"[2, 8, 9, 10, 14, 28, 58, 61]"
nextgqa:3992773451:2,nextgqa,plain_dpp_8,"[2, 8, 9, 10, 14, 18, 28, 51]"
nextgqa:4000445275:2,nextgqa,mdp3_8,"[0, 17, 19, 44, 50, 52, 60, 62]"
nextgqa:4000445275:2,nextgqa,plain_dpp_8,"[0, 19, 33, 44, 50, 52, 60, 62]"
nextgqa:4032595511:2,nextgqa,mdp3_8,"[13, 19, 21, 22, 31, 34, 42, 48]"
nextgqa:4032595511:2,nextgqa,plain_dpp_8,"[13, 18, 19, 22, 24, 31, 34, 42]"
nextgqa:4080877621:4,nextgqa,mdp3_8,"[0, 3, 12, 15, 39, 49, 62, 63]"
nextgqa:4080877621:4,nextgqa,plain_dpp_8,"[0, 3, 12, 17, 37, 46, 62, 63]"
nextgqa:4084841090:0,nextgqa,mdp3_8,"[1, 6, 17, 19, 25, 43, 57, 59]"
nextgqa:4084841090:0,nextgqa,plain_dpp_8,"[0, 1, 6, 17, 25, 43, 57, 59]"
nextgqa:4084841090:1,nextgqa,mdp3_8,"[0, 5, 18, 22, 28, 43, 59, 62]"
nextgqa:4084841090:1,nextgqa,plain_dpp_8,"[0, 5, 18, 28, 43, 49, 57, 59]"
nextgqa:4084841090:2,nextgqa,mdp3_8,"[0, 2, 6, 18, 20, 22, 33, 62]"
nextgqa:4084841090:2,nextgqa,plain_dpp_8,"[0, 2, 6, 18, 20, 38, 43, 59]"
nextgqa:4086138523:0,nextgqa,mdp3_8,"[0, 10, 20, 22, 31, 32, 40, 42]"
nextgqa:4086138523:0,nextgqa,plain_dpp_8,"[0, 10, 20, 22, 25, 31, 40, 43]"
nextgqa:4086138523:2,nextgqa,mdp3_8,"[25, 40, 41, 43, 46, 54, 56, 59]"
nextgqa:4086138523:2,nextgqa,plain_dpp_8,"[25, 40, 41, 43, 46, 54, 56, 59]"
nextgqa:4097448142:7,nextgqa,mdp3_8,"[1, 15, 17, 50, 60, 61, 62, 63]"
nextgqa:4097448142:7,nextgqa,plain_dpp_8,"[11, 15, 17, 50, 54, 61, 62, 63]"
nextgqa:4107499066:5,nextgqa,mdp3_8,"[0, 2, 4, 24, 28, 37, 41, 60]"
nextgqa:4107499066:5,nextgqa,plain_dpp_8,"[0, 4, 19, 28, 37, 41, 57, 60]"
nextgqa:4123808525:5,nextgqa,mdp3_8,"[1, 11, 18, 23, 26, 36, 39, 53]"
nextgqa:4123808525:5,nextgqa,plain_dpp_8,"[1, 11, 18, 23, 26, 36, 41, 53]"
nextgqa:4124400853:3,nextgqa,mdp3_8,"[1, 7, 15, 20, 27, 46, 47, 63]"
nextgqa:4124400853:3,nextgqa,plain_dpp_8,"[1, 7, 14, 15, 20, 27, 40, 63]"
nextgqa:4124400853:8,nextgqa,mdp3_8,"[5, 7, 15, 25, 36, 39, 47, 63]"
nextgqa:4124400853:8,nextgqa,plain_dpp_8,"[5, 14, 15, 25, 28, 41, 47, 63]"
nextgqa:4127483344:1,nextgqa,mdp3_8,"[0, 29, 46, 48, 49, 52, 54, 60]"
nextgqa:4127483344:1,nextgqa,plain_dpp_8,"[29, 41, 46, 48, 49, 52, 56, 60]"
nextgqa:4158599646:1,nextgqa,mdp3_8,"[2, 12, 13, 25, 42, 44, 55, 59]"
nextgqa:4158599646:1,nextgqa,plain_dpp_8,"[1, 7, 12, 13, 25, 42, 44, 55]"
nextgqa:4167294363:4,nextgqa,mdp3_8,"[0, 3, 21, 28, 29, 30, 34, 39]"
nextgqa:4167294363:4,nextgqa,plain_dpp_8,"[0, 3, 10, 21, 28, 29, 30, 50]"
nextgqa:4170300998:10,nextgqa,mdp3_8,"[3, 5, 32, 34, 42, 50, 57, 62]"
nextgqa:4170300998:10,nextgqa,plain_dpp_8,"[3, 5, 20, 36, 42, 50, 57, 61]"
nextgqa:4177367968:3,nextgqa,mdp3_8,"[0, 2, 14, 28, 33, 46, 48, 55]"
nextgqa:4177367968:3,nextgqa,plain_dpp_8,"[2, 14, 19, 20, 28, 30, 33, 46]"
nextgqa:4177758139:5,nextgqa,mdp3_8,"[10, 11, 18, 21, 41, 49, 54, 57]"
nextgqa:4177758139:5,nextgqa,plain_dpp_8,"[0, 1, 20, 21, 23, 27, 45, 53]"
nextgqa:4180380438:1,nextgqa,mdp3_8,"[1, 26, 28, 36, 46, 54, 60, 63]"
nextgqa:4180380438:1,nextgqa,plain_dpp_8,"[1, 26, 28, 36, 46, 54, 60, 63]"
nextgqa:4181802718:7,nextgqa,mdp3_8,"[1, 8, 11, 20, 30, 33, 37, 47]"
nextgqa:4181802718:7,nextgqa,plain_dpp_8,"[0, 1, 8, 11, 20, 30, 37, 38]"
nextgqa:4188739935:0,nextgqa,mdp3_8,"[16, 26, 30, 35, 37, 47, 54, 56]"
nextgqa:4188739935:0,nextgqa,plain_dpp_8,"[9, 25, 26, 30, 35, 54, 56, 63]"
nextgqa:4198999510:7,nextgqa,mdp3_8,"[16, 26, 29, 30, 35, 36, 49, 61]"
nextgqa:4198999510:7,nextgqa,plain_dpp_8,"[16, 26, 30, 34, 35, 36, 49, 61]"
nextgqa:4203080888:0,nextgqa,mdp3_8,"[0, 8, 11, 23, 27, 50, 55, 58]"
nextgqa:4203080888:0,nextgqa,plain_dpp_8,"[0, 8, 11, 23, 27, 50, 55, 58]"
nextgqa:4220559457:2,nextgqa,mdp3_8,"[0, 2, 13, 15, 21, 22, 33, 55]"
nextgqa:4220559457:2,nextgqa,plain_dpp_8,"[0, 2, 6, 13, 15, 22, 38, 55]"
nextgqa:4220559457:8,nextgqa,mdp3_8,"[0, 2, 6, 10, 15, 31, 49, 62]"
nextgqa:4220559457:8,nextgqa,plain_dpp_8,"[0, 2, 6, 13, 15, 36, 55, 61]"
nextgqa:4242382178:8,nextgqa,mdp3_8,"[1, 20, 28, 44, 53, 56, 58, 61]"
nextgqa:4242382178:8,nextgqa,plain_dpp_8,"[1, 22, 44, 53, 56, 58, 61, 62]"
nextgqa:4250191168:2,nextgqa,mdp3_8,"[0, 22, 23, 31, 38, 50, 54, 57]"
nextgqa:4250191168:2,nextgqa,plain_dpp_8,"[0, 22, 23, 47, 50, 54, 55, 57]"
nextgqa:4273509832:0,nextgqa,mdp3_8,"[2, 6, 9, 16, 41, 53, 56, 63]"
nextgqa:4273509832:0,nextgqa,plain_dpp_8,"[2, 4, 6, 8, 10, 16, 53, 63]"
nextgqa:4273509832:4,nextgqa,mdp3_8,"[1, 4, 6, 10, 17, 31, 53, 63]"
nextgqa:4273509832:4,nextgqa,plain_dpp_8,"[1, 4, 6, 8, 10, 17, 35, 61]"
nextgqa:4311927018:4,nextgqa,mdp3_8,"[0, 1, 4, 7, 9, 16, 30, 61]"
nextgqa:4311927018:4,nextgqa,plain_dpp_8,"[0, 1, 4, 7, 9, 16, 30, 61]"
nextgqa:4315349265:4,nextgqa,mdp3_8,"[2, 6, 10, 35, 52, 53, 54, 56]"
nextgqa:4315349265:4,nextgqa,plain_dpp_8,"[2, 10, 32, 35, 52, 53, 54, 56]"
nextgqa:4315349265:7,nextgqa,mdp3_8,"[3, 32, 35, 52, 53, 54, 55, 56]"
nextgqa:4315349265:7,nextgqa,plain_dpp_8,"[3, 32, 35, 52, 53, 54, 55, 56]"
nextgqa:4326843514:4,nextgqa,mdp3_8,"[10, 13, 21, 42, 44, 46, 52, 63]"
nextgqa:4326843514:4,nextgqa,plain_dpp_8,"[10, 13, 21, 22, 42, 44, 52, 60]"
nextgqa:4363482648:0,nextgqa,mdp3_8,"[0, 10, 18, 21, 31, 41, 57, 61]"
nextgqa:4363482648:0,nextgqa,plain_dpp_8,"[0, 3, 9, 18, 21, 34, 57, 61]"
nextgqa:4400018396:6,nextgqa,mdp3_8,"[0, 14, 22, 25, 32, 39, 61, 63]"
nextgqa:4400018396:6,nextgqa,plain_dpp_8,"[0, 2, 14, 17, 25, 39, 61, 63]"
nextgqa:4405746537:2,nextgqa,mdp3_8,"[2, 24, 26, 32, 34, 36, 44, 60]"
nextgqa:4405746537:2,nextgqa,plain_dpp_8,"[2, 24, 26, 32, 34, 36, 44, 51]"
nextgqa:4430422083:2,nextgqa,mdp3_8,"[0, 5, 13, 16, 26, 40, 46, 63]"
nextgqa:4430422083:2,nextgqa,plain_dpp_8,"[5, 13, 16, 26, 41, 46, 60, 63]"
nextgqa:4444103383:6,nextgqa,mdp3_8,"[18, 22, 32, 36, 37, 41, 42, 61]"
nextgqa:4444103383:6,nextgqa,plain_dpp_8,"[16, 22, 23, 36, 37, 41, 42, 61]"
nextgqa:4452638970:4,nextgqa,mdp3_8,"[5, 17, 36, 42, 51, 54, 60, 63]"
nextgqa:4452638970:4,nextgqa,plain_dpp_8,"[1, 6, 36, 41, 51, 54, 60, 63]"
nextgqa:4474292288:0,nextgqa,mdp3_8,"[0, 8, 9, 39, 44, 51, 59, 63]"
nextgqa:4474292288:0,nextgqa,plain_dpp_8,"[0, 8, 9, 45, 50, 54, 61, 63]"
nextgqa:4474292288:5,nextgqa,mdp3_8,"[0, 8, 9, 39, 44, 51, 60, 63]"
nextgqa:4474292288:5,nextgqa,plain_dpp_8,"[0, 8, 44, 47, 50, 54, 61, 63]"
nextgqa:4522298433:9,nextgqa,mdp3_8,"[1, 4, 13, 21, 36, 45, 51, 61]"
nextgqa:4522298433:9,nextgqa,plain_dpp_8,"[0, 4, 11, 40, 43, 45, 51, 61]"
nextgqa:4522565412:2,nextgqa,mdp3_8,"[15, 19, 20, 23, 40, 51, 52, 55]"
nextgqa:4522565412:2,nextgqa,plain_dpp_8,"[14, 15, 20, 24, 40, 41, 51, 55]"
